Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Passenger Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledInternational,SpiceJet,2022,11,1025,3486.233,2572.304,163858.0,409464.831,485898.612,84.27,30709.862,32180.112,48229.752,66.723
ScheduledInternational,SpiceJet,2022,11,213,367.2,240.573,5226.0,4805.422,5837.195,82.324,360.407,2019.368,4301.195,46.949
ScheduledInternational,SpiceJet,2022,12,1117,3822.917,2787.802,185868.0,465177.962,526454.61,88.361,34888.347,36470.878,52054.404,70.063
ScheduledInternational,SpiceJet,2022,12,202,343.733,220.179,6004.0,4988.145,5704.246,87.446,374.111,1949.294,3898.34,50.003
ScheduledInternational,SpiceJet,2023,1,1091,3849.133,2776.248,176466.0,448228.325,524269.212,85.496,33617.124,35076.581,52084.64,67.345
ScheduledInternational,SpiceJet,2023,1,159,256.033,159.817,5758.0,4407.409,6684.764,65.932,330.556,946.199,2857.501,33.113
ScheduledInternational,SpiceJet,2023,2,964,3415.817,2480.562,161043.0,413230.779,468582.198,88.187,30992.308,32325.049,47373.232,68.235
ScheduledInternational,SpiceJet,2023,2,111,158.033,95.787,5055.0,4002.345,5139.288,77.877,300.176,548.127,1664.727,32.926
ScheduledInternational,SpiceJet,2023,3,1094,3910.383,2849.746,176787.0,454550.697,538155.958,84.464,34091.302,35510.459,53772.304,66.039
ScheduledInternational,SpiceJet,2023,3,99,117.383,104.375,1997.0,2138.917,3003.717,71.209,160.419,628.1,1901.309,33.035
ScheduledInternational,SpiceJet,2023,4,1033,3513.7,2588.904,154113.0,38694.312,48855.573,79.201,29020.734,29542.391,49254.568,59.979
ScheduledInternational,SpiceJet,2023,4,93,164.6,106.2,1439.0,1636.121,2371.719,68.985,122.709,355.581,2018.998,17.612
ScheduledInternational,SpiceJet,2023,5,952,3206.683,2367.672,154993.0,385659.261,446158.296,86.44,28924.445,29346.803,45293.392,64.793
ScheduledInternational,SpiceJet,2023,5,73,274.85,76.906,1260.0,1013.303,1818.735,55.715,75.998,284.417,1427.068,19.93
ScheduledInternational,SpiceJet,2023,6,701,2252.483,1679.354,109806.0,261282.184,315936.498,82.701,19596.164,19880.147,31265.448,63.585
ScheduledInternational,SpiceJet,2023,6,61,234.567,77.042,1005.0,782.425,1080.168,72.435,58.682,267.382,1353.371,19.757
ScheduledInternational,SpiceJet,2023,7,839,2673.733,1978.382,134857.0,316558.025,372306.096,85.026,23741.852,24053.448,36257.184,66.341
ScheduledInternational,SpiceJet,2023,7,51,197.317,61.995,487.0,387.772,678.249,57.173,29.083,249.392,1096.614,22.742
ScheduledInternational,SpiceJet,2023,8,942,3090.417,2292.255,140666.0,346783.889,431378.523,80.39,26008.792,26342.227,42399.116,62.129
ScheduledInternational,SpiceJet,2023,8,55,223.183,62.626,518.0,524.927,708.642,74.075,39.37,171.23,1118.23,15.313
ScheduledInternational,SpiceJet,2023,9,916,2878.467,2133.275,134027.0,322548.056,399752.517,80.687,24191.104,24544.041,38690.96,63.436
ScheduledInternational,SpiceJet,2023,9,73,272.483,83.481,1374.0,945.677,1821.345,51.922,70.926,311.749,1497.94,20.812
ScheduledInternational,SpiceJet,2023,10,1004,3162.833,2321.018,149804.0,353648.383,435683.948,81.171,26523.629,27388.52,41799.632,65.523
ScheduledInternational,SpiceJet,2023,10,125,398.35,123.873,3512.0,2739.343,5847.741,46.844,205.451,448.367,1983.717,22.602
ScheduledInternational,SpiceJet,2023,11,974,3134.25,2290.4,152465.0,356342.222,432127.332,82.462,26725.667,26789.678,42884.744,62.469
ScheduledInternational,SpiceJet,2023,11,71,211.667,68.134,3569.0,3206.407,5355.417,59.872,240.481,345.472,1140.228,30.298
ScheduledInternational,SpiceJet,2023,12,1067,3484.367,2576.242,176486.0,427460.339,486034.139,87.949,32059.525,32140.246,49458.892,64.984
ScheduledInternational,SpiceJet,2023,12,83,278.133,92.607,3767.0,3384.974,4714.491,71.799,253.873,599.883,1652.952,36.292
ScheduledInternational,SpiceJet,2024,1,1120,3776.683,2746.148,185778.0,455075.526,517869.708,87.875,34130.664,35692.393,51447.464,69.376
ScheduledInternational,SpiceJet,2024,1,88,262.1,90.116,4074.0,2861.54,3916.26,73.068,214.615,407.429,1605.314,25.38
ScheduledInternational,SpiceJet,2024,2,907,3055.983,2195.694,153194.0,369137.603,413606.031,89.249,27685.32,28154.468,40706.768,69.164
ScheduledInternational,SpiceJet,2024,2,93,298.367,89.88,4900.0,4293.353,5658.169,75.879,322.001,440.469,1601.134,27.51
ScheduledInternational,SpiceJet,2024,3,939,3151.75,2292.896,156783.0,380577.586,432099.051,88.076,28543.319,30287.417,42854.428,70.675
ScheduledInternational,SpiceJet,2024,3,84,324.333,87.197,1158.0,698.471,874.272,79.892,52.385,565.534,1562.501,36.194
ScheduledInternational,SpiceJet,2024,4,791,2602.067,1894.929,133110.0,321974.798,356200.458,90.391,24148.11,25318.021,35059.968,72.213
ScheduledInternational,SpiceJet,2024,4,57,241.833,71.156,327.0,354.682,409.941,86.52,26.601,398.244,1298.037,30.68
ScheduledInternational,SpiceJet,2024,5,858,2764.1,2045.172,143066.0,342691.388,383725.863,89.306,25701.854,27361.216,36384.445,75.2
ScheduledInternational,SpiceJet,2024,5,30,121.117,35.947,167.0,120.087,364.32,32.962,9.007,245.976,672.504,36.576
ScheduledInternational,SpiceJet,2024,6,867,2781.133,2076.0,140093.0,338629.685,403279.401,83.969,25397.226,27598.941,39898.047,69.174
ScheduledInternational,SpiceJet,2024,6,29,119.267,36.0,48.0,20.0,73.0,27.397,1.0,150.0,665.0,22.556
ScheduledInternational,SpiceJet,2024,7,830,2703.75,1992.794,124846.0,301856.152,372123.549,81.117,22639.211,24356.655,34093.24,71.441
ScheduledInternational,SpiceJet,2024,7,21,66.0,21.316,1124.0,735.17,1070.334,68.686,55.138,126.13,375.585,33.582
ScheduledInternational,SpiceJet,2024,8,736,2460.383,1800.972,102576.0,255586.668,334131.423,76.493,19169.0,20551.24,29970.964,68.57
ScheduledInternational,SpiceJet,2024,9,729,2377.483,1748.966,94152.0,229138.14,324281.64,70.66,17185.36,18510.182,28512.488,64.92
ScheduledInternational,SpiceJet,2024,9,5,7.167,4.494,456.0,371.169,913.398,40.636,27.838,27.838,80.256,34.686
ScheduledInternational,SpiceJet,2024,10,781,2388.683,1754.272,112386.0,249353.02,325963.554,76.497,18701.477,20443.942,28735.996,71.144
ScheduledInternational,SpiceJet,2024,10,9,11.6,6.676,719.0,549.092,1181.007,46.494,41.182,41.182,100.621,40.928
ScheduledInternational,SpiceJet,2024,11,810,2544.183,1863.251,130724.0,295778.175,349948.906,84.52,22183.363,23632.396,32144.796,73.519
ScheduledInternational,SpiceJet,2024,11,15,20.067,12.347,2226.0,1936.744,2242.464,86.367,145.256,145.256,197.037,73.72
ScheduledInternational,SpiceJet,2024,12,850,2698.683,1960.154,133659.0,304777.929,367698.836,82.888,22858.345,24539.374,33696.368,72.825
ScheduledInternational,SpiceJet,2024,12,20,31.55,20.292,2684.0,2987.271,3579.939,83.445,224.045,224.045,309.832,72.312
ScheduledInternational,SpiceJet,2025,1,806,2533.767,1820.998,125128.0,283973.502,343884.81,82.578,21298.013,22989.917,31566.504,72.83
ScheduledInternational,SpiceJet,2025,1,19,27.217,16.172,2328.0,2150.483,2904.342,74.044,161.286,161.286,248.458,64.915
ScheduledInternational,SpiceJet,2025,2,680,2128.083,1533.102,108189.0,242152.709,289495.935,83.646,18161.453,19550.674,26579.716,73.555
ScheduledInternational,SpiceJet,2025,2,21,22.25,11.194,2381.0,1336.235,1687.572,79.181,100.218,100.218,143.965,69.612
ScheduledInternational,SpiceJet,2025,3,758,2350.8,1703.53,110832.0,248121.161,322320.618,76.98,18609.087,20385.189,30054.816,67.827
ScheduledInternational,SpiceJet,2025,3,3,4.417,2.67,176.0,156.64,325.74,48.087,11.748,11.748,27.59,42.581
ScheduledInternational,SpiceJet,2025,4,692,2196.35,1584.049,102763.0,237303.84,297309.477,79.817,17797.788,19073.523,26954.5,70.762
ScheduledInternational,SpiceJet,2025,4,2,2.867,1.78,331.0,294.59,336.42,87.566,22.094,22.094,28.48,77.578
ScheduledInternational,Total International,2015,1,10684,44202.25,39136.96,1659132.0,5780150.664,6824790.544,84.693,522111.325,618642.23,876447.435,70.585
ScheduledInternational,Total International,2015,2,9462,39171.28,34718.32,1427370.0,4909168.0,6056420.124,81.057,444479.9,540086.57,783342.986,68.946
ScheduledInternational,Total International,2015,3,10350,43020.19,38156.616,1533685.0,5273960.119,6664036.192,79.141,479140.319,588980.54,862484.863,68.289
ScheduledInternational,Total International,2015,4,10165,42209.21,36994.064,1511910.0,5075644.411,6530903.724,77.717,457528.326,560871.193,840648.454,66.719
ScheduledInternational,Total International,2015,5,10496,43614.29,37967.358,1604302.0,5489186.987,6832139.91,80.344,495834.289,597809.097,878160.171,68.075
ScheduledInternational,Total International,2015,7,10590,44103.73,38562.92,1513428.0,5375865.104,6886489.721,78.064,488743.493,588038.947,895362.625,65.676
ScheduledInternational,Total International,2015,8,10510,43841.18,38319.492,1599496.0,5639908.546,6847040.676,82.37,511882.886,609895.7,884932.801,68.92
ScheduledInternational,Total International,2015,9,10116,42481.72,36609.288,1436661.0,4970873.336,6586258.808,75.473,451896.965,548741.928,845934.438,64.868
ScheduledInternational,Total International,2015,10,10408,43871.1,37669.82,1439380.0,4944422.545,6774371.482,72.987,450261.711,552987.631,879401.083,62.882
ScheduledInternational,Total International,2015,11,10018,42974.14,36061.928,1505470.0,5200699.462,6689682.603,77.742,473941.385,572245.689,863149.508,66.297
ScheduledInternational,Total International,2015,12,10412,45138.15,38193.791,1681748.0,5897402.152,7025673.42,83.941,538358.341,640485.369,910514.519,70.343
ScheduledInternational,Total International,2016,1,10473,45690.2,39100.694,1694959.0,6014441.468,7111827.014,84.57,550043.59,607688.705,918387.461,66.169
ScheduledInternational,Total International,2016,2,9810,42862.25,36540.652,1494963.0,5267028.865,6659410.25,79.092,481250.37,579317.981,856784.663,67.615
ScheduledInternational,Total International,2016,3,10625,46216.36,39274.378,1639804.0,5654572.615,7122322.478,79.392,513981.016,613013.791,910541.967,67.324
ScheduledInternational,Total International,2016,4,10611,45807.717,38946.598,1618535.0,5475525.125,7037057.774,77.81,488118.019,586070.914,887668.39,66.024
ScheduledInternational,Total International,2016,5,11001,47213.13,40258.583,1691268.0,5687038.599,7279479.0,78.124,515719.025,616000.491,923636.741,66.693
ScheduledInternational,Total International,2016,7,11361,48751.683,41569.11,1739082.0,6040858.896,7562228.818,79.882,536414.689,636963.874,940723.403,67.71
ScheduledInternational,Total International,2016,8,11224,48204.516,40813.551,1742394.0,6036621.127,7497293.799,80.517,544795.515,647081.107,938646.799,68.938
ScheduledInternational,Total International,2016,9,11171,47719.366,40318.53,1646297.0,5642229.611,7433408.456,75.904,518190.366,623571.411,947131.488,65.838
ScheduledInternational,Total International,2016,10,11736,50085.95,41862.652,1638643.0,5618747.63,7729753.0,72.69,520753.251,636311.841,988901.855,64.345
ScheduledInternational,Total International,2016,11,11395,48839.466,40624.691,1680963.0,5802745.6,7614766.83,76.204,539438.653,652304.797,987042.856,66.087
ScheduledInternational,Total International,2016,12,12197,52516.133,43861.051,1953141.0,6675538.59,8208512.5,81.325,603389.618,725663.913,1058861.926,68.532
ScheduledInternational,Total International,2017,1,12237,53016.233,43817.226,1997487.0,6868816.04,8236491.15,83.395,630818.589,746539.546,1077407.562,69.29
ScheduledInternational,Total International,2017,2,10602,46983.483,38518.288,1675453.0,5762471.69,7292115.24,79.023,530152.978,653598.308,959594.471,68.112
ScheduledInternational,Total International,2017,3,11802,50959.516,42676.856,1847324.0,6269917.64,8101398.87,77.393,573940.38,723464.2,1065214.58,67.917
ScheduledInternational,Total International,2017,4,11722,50071.73,42128.75,1844672.0,6226995.84,7966172.13,78.168,565395.89,703098.59,1039538.8,67.636
ScheduledInternational,Total International,2017,5,12184,51678.366,43362.89,1934268.0,6524024.4,8177855.61,79.777,564526.14,710450.54,1025219.76,69.297
ScheduledInternational,Total International,2017,7,12552,53273.133,44720.6,1967472.0,6810458.96,8368280.79,81.384,626623.26,764670.14,1083095.22,70.6
ScheduledInternational,Total International,2017,8,12603,53441.933,44844.49,2019818.0,6898154.95,8396516.52,82.155,631645.08,769923.1,1092563.43,70.469
ScheduledInternational,Total International,2017,9,12275,52239.233,43758.19,1855912.0,6410953.51,8183030.78,78.344,578026.34,717256.64,1068225.31,67.145
ScheduledInternational,Total International,2017,10,12439,53297.117,44752.73,1926185.0,6632886.745,8415536.12,78.817,594659.94,742812.97,1094421.72,67.873
ScheduledInternational,Total International,2017,11,12426,54671.316,45254.837,1931905.0,6800739.502,8564492.95,79.406,607622.9,771696.2,1108668.02,69.606
ScheduledInternational,Total International,2017,12,13315,58626.683,48103.6,2213426.0,7700883.378,9100919.0,84.617,688963.32,850878.4,1185265.88,71.788
ScheduledInternational,Total International,2018,1,13698,59860.683,48904.99,2246251.0,7830360.659,9184262.7,85.258,799954.73,950539.4,1307528.72,72.697
ScheduledInternational,Total International,2018,2,12125,53276.766,43627.76,1925141.0,6734122.289,8206954.1,82.054,607680.64,753808.78,1062381.27,70.955
ScheduledInternational,Total International,2018,3,13375,58753.233,48358.8,2139859.0,7463625.2,9104385.8,81.978,673820.39,838098.98,1179108.55,71.079
ScheduledInternational,Total International,2018,4,12940,57164.733,47093.24,2076028.0,7132630.836,8923139.354,79.934,610583.57,772839.72,1125588.61,68.661
ScheduledInternational,Total International,2018,5,13444,59434.267,48991.9,2103686.0,7289281.7,9248144.7,78.819,650183.0,811404.2,1193041.0,68.011
ScheduledInternational,Total International,2018,7,13602,59638.78,49226.99,2144638.0,7607661.9,9278450.3,81.993,681177.103,842426.639,1200670.929,70.163
ScheduledInternational,Total International,2018,8,13289,58169.95,48475.5,2151379.0,7568202.44,9151195.13,82.702,679416.24,843165.93,1194088.73,70.612
ScheduledInternational,Total International,2018,9,12916,58488.243,44743.661,1981817.0,6862691.543,8849848.148,77.546,615799.943,778006.049,1155461.407,67.333
ScheduledInternational,Total International,2018,10,13432,58899.896,48645.174,2044841.0,7090186.394,9180862.865,77.228,646586.579,820963.512,1197524.585,68.555
ScheduledInternational,Total International,2018,11,13812,60726.697,49400.051,2179674.0,7601723.971,9350999.29,81.293,682684.503,847495.37,1206848.831,70.224
ScheduledInternational,Total International,2018,12,14991,66315.497,53198.595,2462781.0,8511592.127,10150778.334,83.852,777204.91,943015.284,1302420.587,72.405
ScheduledInternational,Total International,2020,1,14400,62027.923,48943.64,2311641.0,7552852.653,8883763.791,85.019,714550.794,799390.585,1088795.87,73.42
ScheduledInternational,Total International,2020,2,12991,55180.927,43919.019,1934992.0,6337367.705,8066226.585,78.567,598570.822,683238.901,982324.215,69.553
ScheduledInternational,Total International,2020,3,6903,29035.95,23962.754,913396.0,3137725.723,4411089.707,71.133,298309.27,353702.429,529264.957,66.829
ScheduledInternational,Total International,2022,3,756,2784.233,1816.567,114371.0,286264.956,349114.184,81.998,25851.984,28612.777,41032.313,69.732
ScheduledInternational,Total International,2022,4,10145,44126.764,32043.258,1458177.0,5286331.264,6871976.004,76.926,499699.917,578574.384,844922.933,68.477
ScheduledInternational,Total International,2022,5,11848,50644.791,36821.88,1730955.0,6013995.538,7837399.807,76.735,563387.098,638435.763,949734.012,67.223
ScheduledInternational,Total International,2022,6,11966,50824.103,37144.929,1836757.0,6359291.458,7855861.216,80.95,564844.683,633464.432,911106.275,69.527
ScheduledInternational,Total International,2022,7,12884,55120.543,40027.779,1964960.0,6839965.736,8452087.673,80.926,654955.543,730921.817,1041376.134,70.188
ScheduledInternational,Total International,2022,8,12815,54536.923,39994.889,1925538.0,6789880.496,8469404.226,80.17,649760.745,723574.604,1044034.674,69.306
ScheduledInternational,Total International,2022,9,12319,50629.716,38769.929,1874964.0,6602323.108,8229373.715,80.229,634869.986,711196.674,1035581.621,68.676
ScheduledInternational,Total International,2022,10,12608,54104.627,39608.013,1972821.0,6845445.942,8455225.404,80.961,656478.285,731281.303,1055780.839,69.264
ScheduledInternational,Total International,2022,11,13104,56666.003,40766.277,2054589.0,7047449.932,8719843.746,80.821,679070.43,750523.953,1086319.538,69.089
ScheduledInternational,Total International,2022,12,13954,60570.877,43366.802,2278961.0,7811909.425,9292627.114,84.066,757310.321,829881.145,1158490.601,71.635
ScheduledInternational,Total International,2023,1,14066,63768.848,44014.603,2314453.0,8038065.378,9477764.963,84.81,780267.985,850695.099,1189785.538,71.5
ScheduledInternational,Total International,2023,2,12743,56906.969,40122.891,2132905.0,7436504.322,8719869.318,85.282,718893.731,798502.491,1077670.144,74.095
ScheduledInternational,Total International,2023,3,14354,64764.387,44799.017,2331138.0,8003300.514,9757210.272,82.024,785171.634,878505.197,1237109.898,71.013
ScheduledInternational,Total International,2023,4,14095,63228.8,44509.03,2184188.0,7247807.055,9143553.785,79.267,727283.994,807206.162,1162263.26,69.451
ScheduledInternational,Total International,2023,5,13951,62533.73,44310.102,2357016.0,8179368.656,9697876.253,84.342,794422.228,869288.004,1202418.475,72.295
ScheduledInternational,Total International,2023,6,13546,61366.832,43725.012,2313021.0,8309892.206,9687421.271,85.78,813401.878,887010.088,1200696.332,73.875
ScheduledInternational,Total International,2023,7,14228,64701.571,45948.681,2400520.0,8605061.208,10217382.194,84.22,839735.239,913055.521,1260783.276,72.42
ScheduledInternational,Total International,2023,8,14791,66984.84,47752.914,2403998.0,8662741.812,10523494.005,82.318,846452.747,929806.18,1292320.783,71.949
ScheduledInternational,Total International,2023,9,14333,64942.497,45993.438,2269965.0,8168508.718,10134509.868,80.601,798736.042,886859.833,1234157.354,71.86
ScheduledInternational,Total International,2023,10,14846,67343.04,47517.658,2397386.0,8518598.296,10490995.494,81.199,828746.412,928643.915,1282979.093,72.382
ScheduledInternational,Total International,2023,11,15149,68619.29,48137.757,2527907.0,8868087.764,10598377.978,83.674,856739.917,952404.008,1290737.576,73.788
ScheduledInternational,Total International,2023,12,16092,73489.417,51833.641,2781525.0,9937019.893,11381224.835,87.311,917530.332,1010433.211,1292534.268,78.175
ScheduledInternational,Total International,2024,1,15816,74001.133,51277.781,2729843.0,9830473.165,11312489.07,86.899,931474.793,1021431.626,1402150.853,72.847
ScheduledInternational,Total International,2024,2,14822,64584.583,48141.235,2544506.0,9180788.02,10619686.135,86.451,871438.979,972932.555,1322782.661,73.552
ScheduledInternational,Total International,2024,3,16133,75198.133,52355.598,2675807.0,9763938.046,11587659.988,84.262,926071.154,1040052.122,1442588.994,72.096
ScheduledInternational,Total International,2024,4,15330,69526.213,50204.556,2566770.0,9219316.369,11044698.239,83.473,843193.737,939866.97,1369590.179,68.624
ScheduledInternational,Total International,2024,5,16023,74045.968,52152.699,2580637.0,9953095.107,11628860.033,85.59,930464.719,1047173.155,1436751.991,72.885
ScheduledInternational,Total International,2024,6,16405,75711.762,52462.083,2711650.0,9851537.689,11816399.773,83.372,911841.877,1035968.647,1388993.084,74.584
ScheduledInternational,Total International,2024,7,17187,79090.963,55820.263,2763666.0,10033781.455,12342887.965,81.292,934730.319,1060072.123,1484272.002,71.42
ScheduledInternational,Total International,2024,8,17580,79503.806,56878.543,2779337.0,10126185.073,12489641.902,81.077,943919.906,1067032.612,1497730.036,71.243
ScheduledInternational,Total International,2024,9,17279,77581.085,56115.802,2671124.0,9811384.581,12343037.683,79.489,956619.252,1077499.207,1397568.379,77.098
ScheduledInternational,Total International,2024,10,17621,78738.947,57549.422,2765194.0,9966229.717,12763797.578,78.082,962943.474,1089986.229,1441857.551,75.596
ScheduledInternational,Total International,2024,11,16829,75747.531,53104.463,2812305.0,10120082.04,12069105.673,83.851,979874.49,1089334.497,1351146.724,80.623
ScheduledInternational,Total International,2024,12,18324,82783.609,59386.189,3051909.0,10925652.624,13069195.159,83.599,1048541.261,1178332.64,1426631.126,82.595
ScheduledInternational,Total International,2025,1,18574,83308.559,60272.042,3192757.0,11563224.257,13369895.939,86.487,1119589.806,1232364.809,1467755.987,83.963
